report_id,report_type,timestamp,reporting_center,operator_id,name,gender,age_band,age_estimate,language,physical_description,last_seen_location,last_seen_lat,last_seen_lng,reporter_mobile,photo_url,status,duplicate_pair_id,is_ground_truth_dup,matched_report_id,resolution_time_mins
RPT_2024,missing,2027-02-10T09:57:00,BOOTH_12,OP_019,,male,child_6_12,8,Marathi,"short stout person wearing green t-shirt and jeans, long hair, carrying small steel vessel",BOOTH_12,19.995186,73.797356,+91 9129561511,photos/synth_RPT_1467.jpg,open,,False,,
RPT_2025,found_unaccompanied,2027-02-10T14:08:00,BOOTH_09,OP_016,Ramesh,female,teen,19,Hindi,"tall stout person wearing white saree and dhoti, no distinguishing marks, carrying flower garland",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_1763.jpg,open,,False,,
RPT_2026,missing,2027-02-10T09:29:00,BOOTH_04,OP_010,,male,child_6_12,10,Marathi,"short thin person wearing grey hoodie and pyjama, scar on chin, carrying orange bag",BOOTH_04,19.947525,73.504989,+91 9432889352,photos/synth_RPT_1176.jpg,open,,False,,
RPT_2027,missing,2027-02-10T16:28:00,BOOTH_07,OP_009,Kavita,unknown,elderly,84,Hindi,"short average build person wearing blue kurta and lehenga, no distinguishing marks, carrying black backpack",BOOTH_07,20.007247,73.756022,+91 9754560757,photos/synth_RPT_0886.jpg,open,,False,,
RPT_2028,found_unaccompanied,2027-02-10T15:00:00,BOOTH_02,OP_017,Geeta,male,teen,16,Tamil,"short thin person wearing blue kurta and shorts, long hair, carrying orange bag",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_2029,missing,2027-02-10T18:22:00,BOOTH_08,OP_011,Kavita,female,child_6_12,10,Tamil,"tall thin person wearing red shirt and pyjama, short hair, carrying orange bag",BOOTH_08,19.99391,73.808465,+91 9717751815,photos/synth_RPT_2225.jpg,open,,False,,
RPT_2030,missing,2027-02-10T16:31:00,BOOTH_01,OP_015,,unknown,teen,16,Hindi,"medium height stout person wearing red shirt and pyjama, scar on chin, carrying orange bag",BOOTH_01,20.006171,73.754551,+91 9224623936,photos/synth_RPT_0365.jpg,open,,False,,
RPT_2031,missing,2027-02-10T08:10:00,BOOTH_02,OP_002,Kavita,male,adult,24,Hindi,"tall thin person wearing yellow dupatta and lunghi, wearing glasses, carrying plastic bag",BOOTH_02,19.986445,73.760277,+91 9700498762,photos/synth_RPT_0475.jpg,open,,False,,
RPT_2032,found_unaccompanied,2027-02-10T11:20:00,BOOTH_07,OP_016,Vikram,female,teen,13,Hindi,"tall thin person wearing grey hoodie and salwar, birthmark on neck, carrying flower garland",BOOTH_07,20.007247,73.756022,,,open,,False,,
RPT_2033,missing,2027-02-10T17:16:00,BOOTH_13,OP_009,,female,elderly,74,Unknown,"medium height average build person wearing pink blouse and lunghi, wearing silver anklet, carrying small steel vessel",BOOTH_13,19.987971,73.763241,+91 9776836206,photos/synth_RPT_0984.jpg,open,,False,,
RPT_2034,found_unaccompanied,2027-02-10T19:03:00,BOOTH_05,OP_014,,female,teen,16,Bengali,"short thin person wearing green t-shirt and dhoti, no distinguishing marks, carrying flower garland",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1579.jpg,open,,False,,
RPT_2035,found_unaccompanied,2027-02-10T18:46:00,BOOTH_10,OP_012,Vikram,unknown,teen,15,Gujarati,"tall thin person wearing black t-shirt and dhoti, scar on chin, carrying flower garland",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_2036,found_unaccompanied,2027-02-10T10:51:00,BOOTH_03,OP_004,Arjun,male,child_6_12,11,Gujarati,"short thin person wearing striped kurta and dhoti, long hair, carrying no bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0428.jpg,open,,False,,
RPT_2037,missing,2027-02-10T13:07:00,BOOTH_07,OP_006,Ramesh,unknown,elderly,76,Tamil,"tall average build person wearing black t-shirt and jeans, bindi on forehead, carrying umbrella",BOOTH_07,20.007247,73.756022,+91 9604211777,photos/synth_RPT_2308.jpg,open,,False,,
RPT_2038,missing,2027-02-10T14:11:00,BOOTH_05,OP_007,,male,elderly,68,Bengali,"medium height average build person wearing black shirt and dhoti, birthmark on neck, umbrella",BOOTH_08,19.99391,73.808465,+91 9488457631,,open,PAIR_019,True,,
RPT_2039,missing,2027-02-10T11:54:00,BOOTH_02,OP_018,Arjun,male,elderly,83,Unknown,"short average build person wearing striped kurta and jeans, wearing glasses, carrying flower garland",BOOTH_02,19.986445,73.760277,+91 9412832579,,open,,False,,
RPT_2040,missing,2027-02-10T12:43:00,BOOTH_11,OP_019,,female,teen,17,Bengali,"tall stout person wearing striped kurta and pyjama, mole on left cheek, carrying black backpack",BOOTH_11,19.990637,73.757836,+91 9270763007,photos/synth_RPT_2156.jpg,open,,False,,
RPT_2041,found_unaccompanied,2027-02-10T08:07:00,BOOTH_02,OP_018,Priya,unknown,adult,35,Tamil,"medium height average build person wearing orange jacket and shorts, mole on left cheek, carrying black backpack",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1690.jpg,open,,False,,
RPT_2042,found_unaccompanied,2027-02-10T12:00:00,BOOTH_04,OP_001,,unknown,child_0_5,1,Gujarati,"short stout person wearing green t-shirt and shorts, short hair, carrying no bag",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_0631.jpg,open,,False,,
RPT_2043,missing,2027-02-10T14:59:00,BOOTH_05,OP_010,,male,child_0_5,4,Tamil,"medium height stout person wearing yellow dupatta and pyjama, mole on left cheek, carrying no bag",BOOTH_05,19.928932,73.528668,+91 9419465883,photos/synth_RPT_2179.jpg,open,,False,,
RPT_2044,found_unaccompanied,2027-02-10T16:39:00,BOOTH_09,OP_013,,unknown,child_6_12,10,Tamil,"tall stout person wearing pink blouse and salwar, wearing glasses, carrying umbrella",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_2045,found_unaccompanied,2027-02-10T19:10:00,BOOTH_11,OP_013,Arjun,male,adult,47,Unknown,"tall stout person wearing black t-shirt and lunghi, short hair, carrying orange bag",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_2046,found_unaccompanied,2027-02-10T09:32:00,BOOTH_07,OP_010,,unknown,teen,19,Tamil,"short stout person wearing black t-shirt and pyjama, scar on chin, carrying black backpack",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_0442.jpg,open,,False,,
RPT_2047,found_unaccompanied,2027-02-10T06:46:00,BOOTH_08,OP_005,Priya,unknown,teen,13,Gujarati,"short average build person wearing striped kurta and jeans, long hair, carrying small steel vessel",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0403.jpg,open,,False,,
RPT_2048,found_unaccompanied,2027-02-10T09:19:00,BOOTH_03,OP_002,Vikram,female,child_0_5,2,Telugu,"tall thin person wearing pink blouse and lehenga, wearing silver anklet, carrying no bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0260.jpg,open,,False,,
RPT_2049,found_unaccompanied,2027-02-10T12:12:00,BOOTH_13,OP_006,,female,child_0_5,3,Bengali,"medium height thin person wearing striped kurta and pyjama, limping slightly, carrying jhola bag",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_0087.jpg,open,PAIR_044,True,,
RPT_2050,found_unaccompanied,2027-02-10T06:54:00,BOOTH_07,OP_011,,female,elderly,68,Tamil,"short average build person wearing white saree and pyjama, birthmark on neck, carrying plastic bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_0189.jpg,open,PAIR_095,True,,
RPT_2051,found_unaccompanied,2027-02-10T12:41:00,BOOTH_02,OP_012,,female,child_0_5,2,Marathi,"medium height average build person wearing pink blouse and shorts, wearing silver anklet, carrying plastic bag",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_2052,missing,2027-02-10T10:27:00,BOOTH_11,OP_011,,female,adult,22,Tamil,"medium height stout person wearing pink blouse and lehenga, long hair, carrying plastic bag",BOOTH_11,19.990637,73.757836,+91 9880236611,photos/synth_RPT_0220.jpg,open,,False,,
RPT_2053,missing,2027-02-10T15:40:00,BOOTH_05,OP_009,Ramesh,unknown,teen,13,Telugu,"short average build person wearing red shirt and salwar, mole on left cheek, carrying black backpack",BOOTH_05,19.928932,73.528668,+91 9321569527,photos/synth_RPT_0853.jpg,open,,False,,
RPT_2054,missing,2027-02-10T16:21:00,BOOTH_02,OP_016,,unknown,adult,48,Telugu,"tall average build person wearing grey hoodie and pyjama, scar on chin, carrying umbrella",BOOTH_02,19.986445,73.760277,+91 9265215373,photos/synth_RPT_2345.jpg,open,,False,,
RPT_2055,missing,2027-02-10T11:48:00,BOOTH_04,OP_005,Priya,unknown,child_6_12,7,Unknown,"tall stout person wearing grey hoodie and jeans, mole on left cheek, carrying umbrella",BOOTH_04,19.947525,73.504989,+91 9999458190,,open,,False,,
RPT_2056,found_unaccompanied,2027-02-10T06:39:00,BOOTH_09,OP_018,Lakshmi,male,elderly,80,Unknown,"tall stout person wearing blue kurta and dhoti, birthmark on neck, carrying no bag",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_2057,missing,2027-02-10T12:02:00,BOOTH_04,OP_015,,male,child_0_5,1,Telugu,"medium height stout person wearing blue kurta and shorts, limping slightly, carrying orange bag",BOOTH_04,19.947525,73.504989,+91 9802308332,,open,,False,,
RPT_2058,missing,2027-02-10T07:31:00,BOOTH_03,OP_012,Priya,male,teen,13,Gujarati,"tall stout person wearing pink blouse and trousers, mole on left cheek, carrying jhola bag",BOOTH_03,20.008035,73.797909,+91 9156185959,photos/synth_RPT_1750.jpg,open,,False,,
RPT_2059,missing,2027-02-10T14:53:00,BOOTH_13,OP_009,Vikram,male,child_0_5,3,Unknown,"short thin person wearing red shirt and trousers, bindi on forehead, carrying jhola bag",BOOTH_13,19.987971,73.763241,+91 9344123442,photos/synth_RPT_1429.jpg,open,,False,,
RPT_2060,found_unaccompanied,2027-02-10T10:24:00,BOOTH_01,OP_018,Kavita,male,elderly,85,Telugu,"medium height thin person wearing green t-shirt and jeans, no distinguishing marks, carrying orange bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_0303.jpg,open,,False,,
RPT_2061,found_unaccompanied,2027-02-10T18:16:00,BOOTH_13,OP_007,Sunita,male,child_6_12,8,Bengali,"tall stout person wearing black t-shirt and shorts, short hair, carrying plastic bag",BOOTH_13,19.987971,73.763241,,,open,,False,,
RPT_2062,found_unaccompanied,2027-02-10T16:50:00,BOOTH_13,OP_003,Lakshmi,male,elderly,76,Marathi,"tall average build person wearing yellow dupatta and salwar, mole on left cheek, carrying jhola bag",BOOTH_13,19.987971,73.763241,,,open,,False,,
RPT_2063,missing,2027-02-10T08:12:00,BOOTH_07,OP_015,Sunita,male,child_6_12,9,Tamil,"medium heavy person wearing grey hoodie and lunghi, mole on left cheek, carrying black backpack",BOOTH_13,19.987971,73.763241,+91 9973744799,,open,PAIR_074,True,,
RPT_2064,missing,2027-02-10T16:38:00,BOOTH_06,OP_017,Sunita,male,adult,40,Marathi,"tall average build person wearing yellow dupatta and dhoti, mole on left cheek, carrying flower garland",BOOTH_06,20.008062,73.780801,+91 9881603066,photos/synth_RPT_1411.jpg,open,,False,,
RPT_2065,missing,2027-02-10T14:47:00,BOOTH_11,OP_020,Kavita,male,child_0_5,3,Bengali,"short average build person wearing red shirt and trousers, short hair, carrying orange bag",BOOTH_11,19.990637,73.757836,+91 9594190442,photos/synth_RPT_0721.jpg,open,,False,,
RPT_2066,found_unaccompanied,2027-02-10T13:29:00,BOOTH_07,OP_016,Ramesh,female,elderly,66,Telugu,"tall thin person wearing green t-shirt and lehenga, limping slightly, carrying umbrella",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1406.jpg,open,,False,,
RPT_2067,found_unaccompanied,2027-02-10T12:48:00,BOOTH_01,OP_016,Ramesh,unknown,adult,47,Gujarati,"medium height thin person wearing orange jacket and shorts, birthmark on neck, carrying small steel vessel",BOOTH_01,20.006171,73.754551,,,open,,False,,
RPT_2068,found_unaccompanied,2027-02-10T17:53:00,BOOTH_08,OP_013,,male,child_6_12,7,Unknown,"short average build person wearing pink blouse and lehenga, birthmark on neck, carrying no bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_2069,missing,2027-02-10T20:48:00,BOOTH_12,OP_004,Lakshmi,female,child_6_12,7,Gujarati,"short stout person wearing yellow dupatta and shorts, long hair, carrying jhola bag",BOOTH_12,19.995186,73.797356,+91 9758113696,photos/synth_RPT_2310.jpg,open,,False,,
RPT_2070,found_unaccompanied,2027-02-10T20:58:00,BOOTH_13,OP_017,Lakshmi,female,child_0_5,2,Marathi,"medium height thin person wearing blue kurta and shorts, wearing silver anklet, carrying flower garland",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_1367.jpg,open,,False,,
RPT_2071,found_unaccompanied,2027-02-10T07:19:00,BOOTH_09,OP_010,Ramesh,unknown,teen,16,Tamil,"tall stout person wearing white saree and lunghi, mole on left cheek, carrying orange bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_1755.jpg,open,,False,,
RPT_2072,found_unaccompanied,2027-02-10T20:28:00,BOOTH_08,OP_017,Vikram,female,elderly,66,Bengali,"medium height average build person wearing striped kurta and lunghi, short hair, carrying umbrella",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0791.jpg,open,,False,,
RPT_2073,missing,2027-02-10T16:22:00,BOOTH_12,OP_002,Kavita,unknown,child_6_12,10,Marathi,"short thin person wearing green t-shirt and jeans, limping slightly, carrying flower garland",BOOTH_12,19.995186,73.797356,+91 9908714831,photos/synth_RPT_2146.jpg,open,,False,,
RPT_2074,found_unaccompanied,2027-02-10T19:39:00,BOOTH_03,OP_020,Geeta,female,adult,40,Telugu,"medium height stout person wearing grey hoodie and lunghi, bindi on forehead, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0458.jpg,open,,False,,
RPT_2075,missing,2027-02-10T15:47:00,BOOTH_06,OP_009,,unknown,child_6_12,8,Tamil,"tall thin person wearing white saree and trousers, bindi on forehead, carrying black backpack",BOOTH_06,20.008062,73.780801,+91 9384976854,photos/synth_RPT_0265.jpg,open,,False,,
RPT_2076,missing,2027-02-10T09:59:00,BOOTH_13,OP_001,,male,child_6_12,10,Hindi,"short thin person wearing green t-shirt and shorts, no distinguishing marks, carrying plastic bag",BOOTH_13,19.987971,73.763241,+91 9110695352,photos/synth_RPT_1180.jpg,open,,False,,
RPT_2077,found_unaccompanied,2027-02-10T09:26:00,BOOTH_09,OP_006,Ramesh,male,child_6_12,9,Marathi,"tall stout person wearing white saree and jeans, scar on chin, carrying black backpack",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_2078,missing,2027-02-10T17:26:00,BOOTH_01,OP_015,Vikram,female,teen,18,Unknown,"short thin person wearing yellow dupatta and shorts, scar on chin, carrying black backpack",BOOTH_01,20.006171,73.754551,+91 9902116616,,open,,False,,
RPT_2079,found_unaccompanied,2027-02-10T16:56:00,BOOTH_01,OP_012,,unknown,child_0_5,1,Hindi,"short average build person wearing grey hoodie and salwar, mole on left cheek, carrying flower garland",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_2012.jpg,open,,False,,
RPT_2080,found_unaccompanied,2027-02-10T11:40:00,BOOTH_03,OP_020,Sunita,female,teen,18,Telugu,"tall thin person wearing blue kurta and shorts, scar on chin, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1140.jpg,open,,False,,
RPT_2081,found_unaccompanied,2027-02-10T06:44:00,BOOTH_05,OP_020,,male,elderly,89,Marathi,"tall average build person wearing grey hoodie and shorts, wearing silver anklet, carrying no bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_0572.jpg,open,,False,,
RPT_2082,found_unaccompanied,2027-02-10T11:24:00,BOOTH_09,OP_007,Kavita,unknown,child_6_12,9,Bengali,"tall thin person wearing red shirt and dhoti, scar on chin, carrying jhola bag",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_2083,found_unaccompanied,2027-02-10T08:00:00,BOOTH_11,OP_014,Ramesh,unknown,teen,14,Telugu,"tall stout person wearing white saree and pyjama, no distinguishing marks, carrying jhola bag",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_2084,missing,2027-02-10T14:41:00,BOOTH_11,OP_002,Lakshmi,male,teen,19,Unknown,"tall stout person wearing striped kurta and shorts, mole on left cheek, carrying jhola bag",BOOTH_11,19.990637,73.757836,+91 9198416831,photos/synth_RPT_2031.jpg,open,,False,,
RPT_2085,missing,2027-02-10T16:56:00,BOOTH_11,OP_003,Lakshmi,unknown,teen,15,Telugu,"medium height stout person wearing grey hoodie and salwar, long hair, carrying jhola bag",BOOTH_11,19.990637,73.757836,+91 9155954898,photos/synth_RPT_2460.jpg,open,,False,,
RPT_2086,missing,2027-02-10T06:36:00,BOOTH_11,OP_016,Sunita,unknown,child_0_5,4,Bengali,"tall average build person wearing grey hoodie and lunghi, wearing silver anklet, carrying flower garland",BOOTH_11,19.990637,73.757836,+91 9609562773,photos/synth_RPT_2391.jpg,open,,False,,
RPT_2087,found_unaccompanied,2027-02-10T12:43:00,BOOTH_07,OP_008,Sunita,female,adult,40,Marathi,"tall stout person wearing red shirt and pyjama, scar on chin, carrying no bag",BOOTH_07,20.007247,73.756022,,,open,,False,,
RPT_2088,found_unaccompanied,2027-02-10T09:18:00,BOOTH_05,OP_014,,unknown,elderly,86,Gujarati,"tall average build person wearing green t-shirt and trousers, no distinguishing marks, carrying umbrella",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1771.jpg,open,,False,,
RPT_2089,missing,2027-02-10T13:21:00,BOOTH_12,OP_007,Vikram,male,teen,16,Marathi,"medium height thin person wearing yellow dupatta and lehenga, no distinguishing marks, carrying no bag",BOOTH_12,19.995186,73.797356,+91 9130894901,photos/synth_RPT_0421.jpg,open,,False,,
RPT_2090,found_unaccompanied,2027-02-10T09:54:00,BOOTH_05,OP_016,Priya,male,teen,19,Gujarati,"tall average build person wearing red shirt and pyjama, short hair, carrying no bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1631.jpg,open,,False,,
RPT_2091,found_unaccompanied,2027-02-10T15:30:00,BOOTH_11,OP_006,Lakshmi,male,teen,16,Hindi,"medium height average build person wearing orange jacket and jeans, bindi on forehead, carrying jhola bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_1975.jpg,open,,False,,
RPT_2092,missing,2027-02-10T19:14:00,BOOTH_08,OP_007,Sunita,unknown,teen,18,Bengali,"tall stout person wearing green t-shirt and dhoti, scar on chin, carrying no bag",BOOTH_08,19.99391,73.808465,+91 9228155179,photos/synth_RPT_0232.jpg,open,,False,,
RPT_2093,missing,2027-02-10T07:02:00,BOOTH_02,OP_007,Priya,female,elderly,68,Tamil,"small average build person wearing white saree and pyjama, birthmark on neck, carrying plastic bag",BOOTH_07,20.007247,73.756022,+91 9539460908,,open,PAIR_095,True,,
RPT_2094,missing,2027-02-10T19:45:00,BOOTH_13,OP_007,Kavita,unknown,adult,21,Marathi,"short thin person wearing grey hoodie and jeans, birthmark on neck, carrying no bag",BOOTH_13,19.987971,73.763241,+91 9394065328,photos/synth_RPT_1477.jpg,open,,False,,
RPT_2095,missing,2027-02-10T21:26:00,BOOTH_10,OP_008,Geeta,male,adult,38,Unknown,"medium height average build person wearing orange jacket and pyjama, no distinguishing marks, carrying black backpack",BOOTH_10,19.996766,73.791175,+91 9148057234,photos/synth_RPT_0806.jpg,open,,False,,
RPT_2096,missing,2027-02-10T09:51:00,BOOTH_07,OP_019,Sunita,unknown,child_6_12,8,Bengali,"short thin person wearing yellow dupatta and jeans, limping slightly, carrying no bag",BOOTH_07,20.007247,73.756022,+91 9151264978,photos/synth_RPT_1170.jpg,open,,False,,
RPT_2097,found_unaccompanied,2027-02-10T12:23:00,BOOTH_03,OP_015,,unknown,child_0_5,2,Tamil,"medium height thin person wearing white saree and salwar, bindi on forehead, carrying no bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0707.jpg,open,,False,,
RPT_2098,missing,2027-02-10T19:49:00,BOOTH_08,OP_003,Vikram,female,adult,34,Telugu,"short thin person wearing grey hoodie and salwar, scar on chin, carrying jhola bag",BOOTH_08,19.99391,73.808465,+91 9992968317,photos/synth_RPT_1083.jpg,open,,False,,
RPT_2099,found_unaccompanied,2027-02-10T13:09:00,BOOTH_08,OP_004,,male,child_6_12,6,Telugu,"medium height average build person wearing striped kurta and jeans, mole on left cheek, carrying black backpack",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_1255.jpg,open,,False,,
RPT_2100,found_unaccompanied,2027-02-10T09:43:00,BOOTH_09,OP_007,Lakshmi,unknown,teen,13,Unknown,"short stout person wearing orange jacket and lehenga, mole on left cheek, carrying orange bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_2189.jpg,open,,False,,
RPT_2101,missing,2027-02-10T07:53:00,BOOTH_01,OP_009,Sunita,female,teen,13,Unknown,"tall thin person wearing blue kurta and shorts, birthmark on neck, carrying no bag",BOOTH_01,20.006171,73.754551,+91 9858849443,photos/synth_RPT_1904.jpg,open,,False,,
RPT_2102,found_unaccompanied,2027-02-10T08:41:00,BOOTH_03,OP_004,,male,elderly,66,Gujarati,"short average build person wearing white saree and dhoti, no distinguishing marks, carrying plastic bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0768.jpg,open,,False,,
RPT_2103,missing,2027-02-10T18:39:00,BOOTH_07,OP_006,,female,child_0_5,3,Telugu,"tall heavy person in white saree and pyjama, mole on left cheek, carrying jhola bag",BOOTH_06,20.008062,73.780801,+91 9789137659,,open,PAIR_064,True,,
RPT_2104,missing,2027-02-10T20:39:00,BOOTH_05,OP_004,Sunita,male,adult,39,Marathi,"short average build person wearing yellow dupatta and trousers, bindi on forehead, carrying small steel vessel",BOOTH_05,19.928932,73.528668,+91 9239893582,photos/synth_RPT_1736.jpg,open,,False,,
RPT_2105,found_unaccompanied,2027-02-10T07:27:00,BOOTH_06,OP_012,Priya,female,child_6_12,8,Tamil,"medium height average build person wearing white saree and lehenga, mole on left cheek, carrying flower garland",BOOTH_06,20.008062,73.780801,,,open,,False,,
RPT_2106,found_unaccompanied,2027-02-10T14:01:00,BOOTH_12,OP_014,Ramesh,unknown,elderly,82,Unknown,"short average build person wearing black t-shirt and pyjama, wearing silver anklet, carrying black backpack",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_2241.jpg,open,,False,,
RPT_2107,missing,2027-02-10T18:18:00,BOOTH_08,OP_017,Arjun,female,elderly,68,Bengali,"tall slim person wearing grey hoodie and dhoti, scar on chin, holding umbrella",BOOTH_05,19.928932,73.528668,+91 9184675178,,open,PAIR_047,True,,
RPT_2108,missing,2027-02-10T15:10:00,BOOTH_09,OP_007,,female,adult,31,Telugu,"tall stout person wearing white saree and salwar, limping slightly, carrying plastic bag",BOOTH_09,20.014907,73.782013,+91 9921873530,photos/synth_RPT_1652.jpg,open,,False,,
RPT_2109,found_unaccompanied,2027-02-10T19:16:00,BOOTH_04,OP_019,,unknown,child_0_5,3,Unknown,"tall stout person wearing orange jacket and pyjama, limping slightly, carrying flower garland",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1747.jpg,open,,False,,
RPT_2110,missing,2027-02-10T06:34:00,BOOTH_09,OP_005,,male,elderly,67,Gujarati,"tall stout person wearing grey hoodie and dhoti, long hair, carrying no bag",BOOTH_09,20.014907,73.782013,+91 9881988477,,open,,False,,
RPT_2111,found_unaccompanied,2027-02-10T19:17:00,BOOTH_08,OP_005,Ramesh,male,elderly,83,Unknown,"short thin person wearing white saree and salwar, long hair, carrying plastic bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_2112,missing,2027-02-10T17:15:00,BOOTH_13,OP_005,Kavita,unknown,child_6_12,7,Gujarati,"short average build person wearing red shirt and lehenga, birthmark on neck, carrying black backpack",BOOTH_13,19.987971,73.763241,+91 9496678008,photos/synth_RPT_0247.jpg,open,,False,,
RPT_2113,found_unaccompanied,2027-02-10T21:18:00,BOOTH_10,OP_004,Geeta,female,elderly,63,Telugu,"short stout person wearing green t-shirt and pyjama, wearing silver anklet, carrying no bag",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_2114,missing,2027-02-10T20:31:00,BOOTH_05,OP_017,,female,teen,13,Telugu,"short thin person wearing pink blouse and lunghi, wearing silver anklet, carrying plastic bag",BOOTH_05,19.928932,73.528668,+91 9918900826,,open,,False,,
RPT_2115,found_unaccompanied,2027-02-10T07:41:00,BOOTH_01,OP_013,Priya,female,child_0_5,4,Gujarati,"short average build person wearing yellow dupatta and dhoti, bindi on forehead, carrying flower garland",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_1340.jpg,open,,False,,
RPT_2116,found_unaccompanied,2027-02-10T15:10:00,BOOTH_11,OP_019,Geeta,unknown,child_0_5,4,Tamil,"tall thin person wearing blue kurta and trousers, bindi on forehead, carrying small steel vessel",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_1594.jpg,open,,False,,
RPT_2117,found_unaccompanied,2027-02-10T19:38:00,BOOTH_06,OP_010,Kavita,female,teen,14,Bengali,"short average build person wearing blue kurta and lehenga, birthmark on neck, carrying jhola bag",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_1945.jpg,open,,False,,
RPT_2118,missing,2027-02-10T08:36:00,BOOTH_07,OP_019,Geeta,unknown,adult,58,Bengali,"tall thin person wearing blue kurta and jeans, scar on chin, carrying jhola bag",BOOTH_07,20.007247,73.756022,+91 9635702961,photos/synth_RPT_0586.jpg,open,,False,,
RPT_2119,found_unaccompanied,2027-02-10T17:59:00,BOOTH_08,OP_014,Sunita,unknown,child_0_5,5,Telugu,"tall stout person wearing green t-shirt and dhoti, long hair, carrying plastic bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0536.jpg,open,,False,,
RPT_2120,found_unaccompanied,2027-02-10T09:19:00,BOOTH_01,OP_008,Sunita,unknown,child_6_12,12,Unknown,"short average build person wearing red shirt and dhoti, short hair, carrying no bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_2228.jpg,open,,False,,
RPT_2121,missing,2027-02-10T07:28:00,BOOTH_10,OP_014,Lakshmi,female,teen,16,Gujarati,"medium height stout person wearing green t-shirt and pyjama, short hair, carrying flower garland",BOOTH_10,19.996766,73.791175,+91 9613931181,photos/synth_RPT_1927.jpg,open,,False,,
RPT_2122,missing,2027-02-10T06:26:00,BOOTH_09,OP_020,Priya,unknown,teen,19,Unknown,"tall stout person wearing yellow dupatta and lehenga, mole on left cheek, carrying umbrella",BOOTH_09,20.014907,73.782013,+91 9566085564,,open,,False,,
RPT_2123,found_unaccompanied,2027-02-10T18:32:00,BOOTH_03,OP_018,Lakshmi,male,teen,17,Bengali,"short thin person wearing green t-shirt and pyjama, mole on left cheek, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1841.jpg,open,,False,,
RPT_2124,found_unaccompanied,2027-02-10T15:45:00,BOOTH_09,OP_008,,female,child_6_12,9,Telugu,"medium height average build person wearing pink blouse and pyjama, wearing glasses, carrying jhola bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0041.jpg,open,PAIR_021,True,,
RPT_2125,missing,2027-02-10T08:10:00,BOOTH_06,OP_004,Geeta,male,child_0_5,3,Bengali,"short thin person wearing white saree and jeans, wearing silver anklet, carrying orange bag",BOOTH_06,20.008062,73.780801,+91 9462501562,,open,,False,,
RPT_2126,found_unaccompanied,2027-02-10T13:38:00,BOOTH_04,OP_001,Sunita,male,adult,47,Bengali,"short thin person wearing green t-shirt and lunghi, no distinguishing marks, carrying orange bag",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1399.jpg,open,,False,,
